Unique-id,Name,Games,AB,Hits,1B,2B,3B,HR,Tbases,Runs,RBI,BB,SB,BA,OBP,SLG,Fld_Pct,AllStar_freq,P,C,1B,2B,3B,SS,OF,DH,HOF
vosmijo01,Joe Vosmik,1414,5472,1682,1190,335,92,65,2396,818,874,514,23,0.3074,0.3691,0.4379,0.9785,0.0769,0,0,0,0,0,0,0.9689,0,0.0000
vukovjo01,John Vukovich,277,559,90,69,14,1,6,124,37,44,32,4,0.1610,0.2074,0.2218,0.9539,0.0000,0,0,0.0722,0.0866,0.7653,0.0722,0,0,0.0000
wagneha01,Hal Wagner,672,1849,458,341,90,12,15,617,179,228,253,10,0.2477,0.3429,0.3337,0.9803,0.1667,0,0.9315,0,0,0,0,0,0,0.0000
wagnehe01,Heinie Wagner,983,3333,834,649,128,47,10,1086,402,343,310,144,0.2502,0.3193,0.3258,0.9236,0.0000,0,0,0,0.1404,0.0081,0.8362,0.0010,0,0.0000
wagneho01,Honus Wagner,2792,10430,3415,2422,640,252,101,4862,1736,1732,963,722,0.3274,0.3910,0.4662,0.9439,0.0000,0.0007,0,0.0888,0.0204,0.0749,0.6759,0.1332,0,1.2647
wagnele01,Leon Wagner,1352,4426,1202,826,150,15,211,2015,636,669,499,54,0.2716,0.3486,0.4553,0.9628,0.2500,0,0,0,0,0,0,0.8432,0,0.0000
waitked01,Eddie Waitkus,1140,4254,1214,931,215,44,24,1589,528,373,376,28,0.2854,0.3447,0.3735,0.9926,0.1818,0,0,0.9202,0,0,0,0.0175,0,0.0000
walbema01,Matt Walbeck,682,2109,492,380,79,5,28,665,215,208,137,13,0.2333,0.2815,0.3153,0.9904,0.0000,0,0.9545,0.0029,0,0,0,0,0.0073,0.0000
walkech01,Chico Walker,526,1217,299,238,37,7,17,401,150,116,116,67,0.2457,0.3084,0.3295,0.9577,0.0000,0,0,0,0.1407,0.2319,0,0.3308,0.0133,0.0000
walkecu01,Curt Walker,1359,4858,1475,1059,235,117,64,2136,718,688,535,96,0.3036,0.3738,0.4397,0.9616,0.0000,0,0,0.0007,0,0,0,0.9639,0,0.0000
walkedi02,Dixie Walker,1905,6740,2064,1487,376,96,105,2947,1037,1023,817,59,0.3062,0.3825,0.4372,0.9708,0.2778,0,0,0.0016,0,0,0,0.9113,0,0.0397
walkege02,Gee Walker,1784,6771,1991,1392,399,76,124,2914,954,997,330,223,0.2940,0.3310,0.4304,0.9587,0.0667,0,0,0,0,0.0017,0,0.9041,0,0.0000
walkeha01,Harry Walker,807,2651,786,613,126,37,10,1016,385,214,245,42,0.2965,0.3576,0.3833,0.9682,0.1818,0,0,0.0248,0.0037,0.0012,0,0.8563,0,0.0050
walkela01,Larry Walker,1988,6907,2160,1244,471,62,383,3904,1355,1311,1030,230,0.3127,0.4088,0.5652,0.9863,0.2941,0,0,0.0407,0.0005,0.0005,0,0.9074,0.0136,0.3047
walkeru01,Rube Walker,608,1585,360,253,69,3,35,540,114,192,162,3,0.2271,0.2989,0.3407,0.9821,0.0000,0,0.7664,0,0,0,0,0,0,0.0000
walketi01,Tilly Walker,1421,5067,1423,990,244,71,118,2163,696,679,416,129,0.2808,0.3391,0.4269,0.9466,0.0000,0,0,0,0.0007,0,0,0.9486,0,0.0000
walketo04,Todd Walker,1288,4554,1316,895,284,30,107,1981,647,545,455,66,0.2890,0.3524,0.4350,0.9808,0.0000,0,0,0.0458,0.7818,0.0644,0.0008,0.0016,0.0435,0.0000
wallabo01,Bobby Wallace,2383,8618,2309,1741,391,143,34,3088,1057,1121,774,201,0.2679,0.3316,0.3583,0.9343,0.0000,0.0239,0,0.0004,0.0138,0.1788,0.7663,0.0105,0,0.0355
wallati01,Tim Wallach,2212,8099,2085,1357,432,36,260,3369,908,1125,738,51,0.2574,0.3225,0.4160,0.9630,0.2941,0.0009,0,0.0425,0.0005,0.9286,0.0005,0.0181,0.0036,0.0028
wallide01,Denny Walling,1271,2945,799,578,142,30,49,1148,372,380,337,44,0.2713,0.3444,0.3898,0.9767,0.0000,0,0,0.2148,0,0.3045,0,0.2282,0,0.0000
wallsle01,Lee Walls,902,2558,670,485,88,31,66,1018,331,284,251,21,0.2619,0.3299,0.3980,0.9742,0.1000,0,0.0011,0.0588,0,0.0754,0,0.6641,0,0.0000
waltero01,Roxy Walters,498,1426,317,270,41,6,0,370,119,116,97,13,0.2223,0.2813,0.2595,0.9740,0.0000,0,0.9277,0.0040,0.0161,0,0,0.0181,0,0.0000
waltoje01,Jerome Walton,598,1573,423,313,77,8,25,591,241,132,140,58,0.2689,0.3333,0.3757,0.9833,0.0000,0,0,0.0251,0,0,0,0.8512,0.0151,0.0000
wambsbi01,Bill Wambsganss,1491,5237,1359,1078,215,59,7,1713,710,520,490,140,0.2595,0.3284,0.3271,0.9512,0.0000,0,0,0.0060,0.8082,0.0309,0.1187,0,0,0.0265
wanerll01,Lloyd Waner,1993,7772,2459,2033,281,118,27,3057,1201,598,420,67,0.3164,0.3535,0.3933,0.9827,0.0556,0,0,0,0.0010,0.0005,0,0.9122,0,0.3113
wanerpa01,Paul Waner,2549,9459,3152,2243,605,191,113,4478,1627,1309,1091,104,0.3332,0.4043,0.4734,0.9751,0.2000,0,0,0.0286,0,0,0,0.8976,0,1.1080
wardaa01,Aaron Ward,1059,3611,966,704,158,54,50,1382,457,447,339,36,0.2675,0.3346,0.3827,0.9686,0.0000,0,0,0.0047,0.7639,0.1624,0.0340,0.0038,0,0.0000
wardga01,Gary Ward,1287,4479,1236,869,196,41,130,1904,594,597,379,83,0.2760,0.3318,0.4251,0.9843,0.1667,0,0,0.0420,0,0.0016,0,0.8500,0.0785,0.0000
wardtu01,Turner Ward,626,1548,389,266,73,11,39,601,210,219,197,33,0.2513,0.3365,0.3882,0.9873,0.0000,0,0,0.0016,0,0.0016,0,0.8147,0.0064,0.0000
warnejo01,John Warner,1073,3494,870,748,81,35,6,1039,348,303,181,83,0.2490,0.3032,0.2974,0.9647,0.0000,0,0.9618,0.0075,0.0009,0,0,0.0009,0,0.0000
warstra01,Rabbit Warstler,1205,4088,935,755,133,36,11,1173,431,332,405,42,0.2287,0.3000,0.2869,0.9479,0.0000,0,0,0,0.3668,0.0216,0.5851,0,0,0.0000
wasdeji01,Jimmy Wasdell,888,2866,782,610,109,34,29,1046,339,341,243,29,0.2729,0.3325,0.3650,0.9805,0.0000,0,0,0.3119,0,0,0,0.5203,0,0.0000
washicl01,Claudell Washington,1912,6787,1884,1317,334,69,164,2848,926,824,545,312,0.2776,0.3323,0.4196,0.9724,0.1176,0,0,0,0,0,0,0.8813,0.0392,0.0000
washiro01,Ron Washington,564,1586,414,307,65,22,20,583,190,146,66,28,0.2610,0.2921,0.3676,0.9593,0.0000,0,0,0.0018,0.1968,0.0762,0.6596,0.0071,0.0532,0.0000
washiul01,U L Washington,907,2797,703,537,103,36,27,959,358,255,267,132,0.2513,0.3146,0.3429,0.9550,0.0000,0,0,0,0.1224,0.0055,0.8126,0,0.0066,0.0000
wathajo01,John Wathan,860,2505,656,520,90,25,21,859,305,261,209,105,0.2619,0.3201,0.3429,0.9859,0.0000,0,0.6651,0.2279,0,0,0,0.0744,0.0221,0.0000
watsobo01,Bob Watson,1832,6185,1826,1294,307,41,184,2767,802,989,751,27,0.2952,0.3724,0.4474,0.9881,0.1053,0,0.0055,0.5939,0,0,0,0.3111,0.0295,0.0090
weathro01,Roy Weatherly,811,2781,794,555,152,44,43,1163,415,290,180,42,0.2855,0.3305,0.4182,0.9747,0.0000,0,0,0,0,0.0012,0,0.8335,0,0.0000
webbsk01,Skeeter Webb,699,2274,498,407,73,15,3,610,216,166,132,33,0.2190,0.2628,0.2682,0.9527,0.0000,0,0,0,0.4034,0.0100,0.5265,0,0,0.0000
webstle01,Lenny Webster,587,1450,368,260,73,2,33,544,157,176,145,1,0.2538,0.3259,0.3752,0.9947,0.0000,0,0.8995,0,0,0,0,0,0.0153,0.0000
webstmi01,Mitch Webster,1265,3419,900,625,150,55,70,1370,504,342,353,160,0.2632,0.3345,0.4007,0.9791,0.0000,0,0,0.0040,0,0,0,0.7937,0.0126,0.0000
wehnejo01,John Wehner,461,804,200,159,33,4,4,253,99,54,78,15,0.2488,0.3149,0.3147,0.9781,0.0000,0,0.0065,0.0521,0.0477,0.3362,0.0065,0.3059,0,0.0000
weisal01,Al Weis,800,1578,346,283,45,11,7,434,195,115,128,55,0.2193,0.2822,0.2750,0.9641,0.0000,0,0,0,0.6100,0.0113,0.2550,0.0050,0,0.0000
weisswa01,Walt Weiss,1495,4686,1207,969,182,31,25,1526,623,386,696,96,0.2576,0.3556,0.3257,0.9687,0.0714,0,0,0,0,0,0.9779,0,0.0013,0.0026
welchcu01,Curt Welch,1107,4385,1152,855,215,66,16,1547,915,503,381,453,0.2627,0.3454,0.3528,0.9236,0.0000,0.0009,0.0018,0.0036,0.0325,0,0.0018,0.9711,0,0.0000
werbebi01,Billy Werber,1295,5024,1363,964,271,50,78,1968,875,539,701,215,0.2713,0.3641,0.3917,0.9366,0.0000,0,0,0,0.0023,0.8826,0.0741,0.0371,0,0.0150
wertzvi01,Vic Wertz,1862,6099,1692,1095,289,42,266,2863,867,1178,861,9,0.2774,0.3670,0.4694,0.9846,0.2353,0,0,0.3840,0,0,0,0.4774,0,0.0184
westsa01,Sam West,1753,6148,1838,1315,347,101,75,2612,934,838,696,53,0.2990,0.3707,0.4249,0.9827,0.2500,0,0,0.0165,0,0,0,0.8973,0,0.0110
westlwa01,Wally Westlake,958,3117,848,581,107,33,127,1402,474,539,318,19,0.2721,0.3455,0.4498,0.9769,0.1000,0,0,0,0,0.0355,0,0.8706,0,0.0000
westrwe01,Wes Westrum,919,2322,503,340,59,8,96,866,302,315,498,10,0.2166,0.3583,0.3730,0.9847,0.1818,0,0.9815,0,0,0.0011,0,0,0,0.0132
wheatza01,Zack Wheat,2410,9106,2884,2104,476,172,132,4100,1289,1248,650,205,0.3167,0.3672,0.4503,0.9650,0.0000,0,0,0,0,0,0,0.9697,0,0.3058
whitalo01,Lou Whitaker,2390,8570,2369,1640,420,65,244,3651,1386,1084,1276,143,0.2764,0.3681,0.4260,0.9835,0.2632,0,0,0,0.9657,0,0,0,0.0134,0.0388
whitebi03,Bill White,1673,5972,1706,1161,278,65,202,2720,843,870,666,103,0.2857,0.3576,0.4555,0.9912,0.6154,0,0,0.8828,0,0,0,0.0909,0,0.0000
whitede01,Deacon White,1560,6624,2066,1679,268,96,23,2595,1140,977,307,57,0.3119,0.3462,0.3918,0.8544,0.0000,0.0013,0.2936,0.0853,0.0218,0.5301,0.0019,0.1038,0,0.0000
whitede03,Devon White,1941,7344,1934,1277,378,71,208,3078,1125,846,573,346,0.2633,0.3222,0.4191,0.9853,0.1765,0,0,0,0,0,0,0.9624,0.0015,0.0000
whitefr01,Frank White,2324,7859,2006,1381,407,58,160,3009,912,886,439,178,0.2552,0.2949,0.3829,0.9823,0.2778,0,0,0,0.9251,0.0090,0.0645,0.0009,0.0034,0.0510
whiteje01,Jerry White,646,1196,303,223,50,9,21,434,155,109,155,57,0.2533,0.3402,0.3629,0.9741,0.0000,0,0,0,0,0,0,0.6331,0,0.0000
whitero02,Rondell White,1474,5357,1519,991,296,34,198,2477,756,768,381,94,0.2836,0.3388,0.4624,0.9866,0.0667,0,0,0,0,0,0,0.8453,0.1079,0.0000
whitero01,Roy White,1881,6650,1803,1292,300,51,160,2685,964,758,1000,233,0.2711,0.3655,0.4038,0.9865,0.1333,0,0,0.0037,0.0016,0.0090,0,0.8639,0.0590,0.0000
whitesa02,Sammy White,1043,3502,916,663,167,20,66,1321,324,421,245,14,0.2616,0.3102,0.3772,0.9840,0.0909,0,0.9847,0,0,0,0,0,0,0.0000
whitema01,Mark Whiten,940,3104,804,550,129,20,105,1288,465,423,420,78,0.2590,0.3488,0.4149,0.9695,0.0000,0.0011,0,0,0,0,0,0.9223,0.0202,0.0000
whitfte01,Terry Whitfield,730,1913,537,399,93,12,33,753,233,179,158,18,0.2807,0.3367,0.3936,0.9757,0.0000,0,0,0,0,0,0,0.7384,0.0014,0.0000
whitnar01,Art Whitney,978,3681,820,693,89,32,6,991,475,349,302,67,0.2228,0.2849,0.2692,0.8703,0.0000,0.0051,0,0,0.0041,0.8200,0.1718,0.0041,0,0.0000
whitnpi01,Pinky Whitney,1539,5765,1701,1249,303,56,93,2395,696,927,400,45,0.2951,0.3426,0.4154,0.9629,0.0833,0,0,0.0104,0.0773,0.8824,0.0013,0,0,0.0000
whitter01,Ernie Whitt,1328,3774,938,613,176,15,134,1546,447,534,479,22,0.2485,0.3309,0.4096,0.9910,0.0667,0,0.9383,0,0,0,0,0,0.0083,0.0000
whittpo01,Possum Whitted,1025,3630,978,750,145,60,23,1312,440,451,215,116,0.2694,0.3131,0.3614,0.9648,0.0000,0,0,0.0898,0.0488,0.1727,0.0400,0.6351,0,0.0000
widgech01,Chris Widger,613,1826,435,269,104,7,55,718,180,222,148,10,0.2382,0.2986,0.3932,0.9850,0.0000,0,0.9380,0.0065,0,0.0016,0,0.0082,0.0131,0.0000
wilforo01,Rob Wilfong,959,2690,668,509,97,23,39,928,318,261,218,54,0.2483,0.3060,0.3450,0.9806,0.0000,0,0,0,0.8749,0.0188,0.0125,0.0125,0.0115,0.0000
